report,llm,example,direction,data_metric,stat,median,min,max
report_gemini_mad_t2t,gemini,mad,t2t,model_eval_2,median,0.976892307484503,0.646632996632997,1
report_gemini_mad_t2t,gemini,mad,t2t,model_eval_2,SD,0.0202328461832282,0,0.143801393857749
report_gemini_mad_t2t,gemini,mad,t2t,model_eval_2,CV_pct,2.13400337287215,0,18.6187418548108
report_gemini_mad_t2t,gemini,mad,t2t,model_eval_2,MedianCV_pct,0,0,7.49999999999999
report_gemini_mad_t2t,gemini,mad,t2t,model_eval_2,CI_width,0.028947412489229,0,0.205738640368697
report_gemini_mad_t2t,gemini,mad,t2t,model_eval_2,mean_median_diff_pct,0.621979906138555,0,7.21331456682442
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,n,10,10,10
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,range,0.0446475446224213,0.00848877429962158,0.181129932403564
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,mean,0.831249126791954,0.709080815315247,0.923621654510498
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,median,0.830276682972908,0.706696718931198,0.922287315130234
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,SD,0.0145963447175281,0.00261320102099723,0.085376069050181
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,CV_pct,1.74681668915885,0.367012918485679,11.0850133903829
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,MedianCV_pct,0.834597052973566,0.198160204758394,6.69253851702501
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,CI_width,0.0208831919912243,0.00373874279412001,0.122148721199351
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_1,mean_median_diff_pct,0.223959334267851,0.00144804958830706,8.98503243416099
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,n,10,10,10
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,range,0.164158539261137,0.00452739000320435,0.366245955228806
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,mean,0.695231774189169,0.526625066995621,0.840382255826678
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,median,0.696009927562305,0.531061112880707,0.883076261196818
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,SD,0.0559275722607295,0.00133147227788476,0.121497589690922
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,CV_pct,8.21860916498431,0.203420944269833,17.1629362840354
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,MedianCV_pct,4.47646713192058,0.107295501468071,16.0258770709669
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,CI_width,0.0800163501017724,0.00190495577818672,0.173828279688383
report_gemini_mad_t2t,gemini,mad,t2t,text_eval_2,mean_median_diff_pct,1.65230892844874,0.00563253224611867,12.1679507731242
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,n,10,3,10
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,range,0.125507578041307,0.0164982238060907,0.389937106918239
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,mean,0.879858668045577,0.728863048108591,0.987872530976685
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,median,0.871298345229967,0.726837503353455,1
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,SD,0.0404243251668236,0.00652936241047459,0.136365207701131
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,CV_pct,4.55460851224695,0.75989736004946,16.6080580093863
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,MedianCV_pct,2.13036546664577,0,13.3697135061392
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,CI_width,0.0582897991235364,0.00934164898383649,0.195099586126256
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_1,mean_median_diff_pct,0.888882349918721,0.0936689513495229,9.70982142857143
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,n,10,3,10
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,range,0.142036803225046,0.0183823529411764,0.353174603174603
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,mean,0.875019729089753,0.742322558978703,0.99107497486174
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,median,0.871431217920991,0.726387158106613,1
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,SD,0.0451588939139231,0.00889400542553656,0.126893044936149
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,CV_pct,5.25634577408493,1.07019596078951,16.2849090058615
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,MedianCV_pct,2.99320082658797,0,10.3174603174603
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,CI_width,0.066367536201547,0.0127247764057963,0.18154763202944
report_gemini_pet_m2m,gemini,pet,m2m,model_eval_2,mean_median_diff_pct,1.18108778094489,0.00286703884313896,6.71739130434782
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,n,10,3,10
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,range,0.0377461910247803,0.0106630921363831,0.107862293720245
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,mean,0.892217791080475,0.796804082393646,0.962195658683777
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,median,0.892590031027794,0.802262961864471,0.963520288467407
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,SD,0.0123953526568232,0.00330299194293377,0.0565798003009846
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,CV_pct,1.37654410908145,0.351256556800807,6.74237878661871
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,MedianCV_pct,0.772670457192336,0.26892125573953,2.96531529283775
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,CI_width,0.0177342022500007,0.0047256361934862,0.281104031301957
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_1,mean_median_diff_pct,0.205880723612488,0.000224387839550604,2.41091882160089
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,n,10,3,10
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,range,0.165335870945953,0.00945320725440979,0.386617004871368
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,mean,0.648536748557982,0.502943360095932,0.953083958029747
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,median,0.641365070686196,0.482546824216843,0.975694060325623
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,SD,0.0559763163420823,0.0030549357029838,0.12803388110973
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,CV_pct,7.45591358103427,0.386875672843095,24.0526928251608
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,MedianCV_pct,3.42532277804807,0.198067951785037,10.5242494273109
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,CI_width,0.0800860889322144,0.00437073870485172,0.183179842100145
report_gemini_pet_m2m,gemini,pet,m2m,text_eval_2,mean_median_diff_pct,1.16709182939508,0.0908065960118945,10.3117422402958
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,n,10,9,10
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,range,0.119842271804526,0.0259190690466475,0.262989914464445
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,mean,0.805394875672015,0.57997286586981,0.960184519620605
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,median,0.822867513217313,0.585872065368648,0.970552147239264
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,SD,0.0388035905805545,0.0127358561891744,0.0846632557034537
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,CV_pct,5.43817410416258,1.39395599790938,12.0020960008603
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,MedianCV_pct,2.89453788612002,0,9.40834012536723
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,CI_width,0.0555168329965158,0.0182213653567502,0.130155878501341
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_1,mean_median_diff_pct,1.03756434727781,0.152027982894641,3.96823448393171
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,n,10,9,10
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,range,0.150188067868989,0.0235714285714286,0.304753787878788
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,mean,0.760310628201892,0.520727050727051,0.940571428571428
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,median,0.7536220264621,0.517002442002442,0.95
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,SD,0.0476794679808681,0.0121722333737947,0.0914006757230182
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,CV_pct,6.56776735146368,1.29413173779713,12.3346977414777
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,MedianCV_pct,3.04036421620705,0,8.43147231237131
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,CI_width,0.0696079671524109,0.0174149824100613,0.140513557451823
report_gemini_pet_t2t,gemini,pet,t2t,model_eval_2,mean_median_diff_pct,1.15799511128473,0.218990963051145,4.17857494826057
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,n,10,9,10
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,range,0.0455368161201477,0.0207695364952087,0.111883044242859
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,mean,0.898092013597488,0.826421290636063,0.96815567612648
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,median,0.89840093255043,0.828704059123993,0.969812661409378
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,SD,0.0146942509095782,0.00612084167354237,0.036049345640411
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,CV_pct,1.57043088719991,0.665017279738528,3.95440724560522
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,MedianCV_pct,0.865598391621845,0.288182406725517,2.71679765451821
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,CI_width,0.0210232677324649,0.00875717272304311,0.0515762967191831
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_1,mean_median_diff_pct,0.252775731464666,0.0359820729360903,1.81623944106366
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,n,10,9,10
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,range,0.164898665036474,0.0931427379449208,0.528472930192947
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,mean,0.668114180167516,0.513340358592215,0.953323869809272
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,median,0.677171568785395,0.496874364359038,0.981659561395645
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,SD,0.0556838496405325,0.0289956770496013,0.177621433552718
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,CV_pct,8.49637424120514,3.56113994931349,26.5205454598903
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,MedianCV_pct,5.31418980365211,0.402228569150945,20.8059390784138
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,CI_width,0.0796676527827741,0.0414845156414547,0.254125438280693
report_gemini_pet_t2t,gemini,pet,t2t,text_eval_2,mean_median_diff_pct,1.53307446115372,0.0461042790937402,16.8135540921187
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,n,10,10,10
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,range,0.107333579062812,0.0482095715270526,0.243707264799519
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,mean,0.847435248496925,0.656673775150945,0.940857699287272
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,median,0.840969468538123,0.654511610031319,0.939238848523428
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,SD,0.0322991881735163,0.0166672447854887,0.0866002677461029
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,CV_pct,3.89177208219927,1.86966743317592,11.6361428835619
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,MedianCV_pct,2.35595670242399,1.39072010364828,10.2700119509235
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,CI_width,0.0462108946343418,0.0238460573216057,0.123900199182167
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_1,mean_median_diff_pct,0.579201308931145,0.0057621254149891,2.00952892773029
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,n,10,10,10
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,range,0.136877291530445,0.0520959364709365,0.24270017708226
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,mean,0.825916140682099,0.668685885851129,0.936326908541194
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,median,0.82143949479661,0.684343724652325,0.944444444444444
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,SD,0.0431765115950482,0.0185746897536079,0.0718930035519835
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,CV_pct,5.23311386625309,2.11611672677326,9.66546120600742
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,MedianCV_pct,3.31073816740362,1.48169945491256,6.86696964094179
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,CI_width,0.0617732314904804,0.0265750651830119,0.10285831316377
report_gemini_realset_m2m,gemini,realset,m2m,model_eval_2,mean_median_diff_pct,0.920873872692713,0.0395497643767796,2.41732501340995
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,n,10,10,10
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,range,0.0435154736042023,0.0207058787345886,0.0888505578041077
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,mean,0.754556155204773,0.58769958615303,0.865403336286545
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,median,0.756423100829125,0.584046006202698,0.865545094013214
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,SD,0.0141399805230087,0.00655692676865789,0.0307572237094272
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,CV_pct,1.95850303824022,0.757672924718979,4.7236586459889
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,MedianCV_pct,1.40922641047069,0.472990379671103,3.00910328266754
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,CI_width,0.02023026543485,0.00938108569180662,0.0440047847780469
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_1,mean_median_diff_pct,0.327688606932674,0.00302203871553557,1.67751063684726
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,n,10,10,10
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,range,0.090088804237315,0.0522315502166748,0.140985565139102
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,mean,0.503233694120083,0.330006479275854,0.637188847630452
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,median,0.49979191478501,0.333173006772995,0.638687615593274
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,SD,0.0290650060802215,0.0173251196864073,0.0562421476337392
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,CV_pct,5.82517003699211,4.52561093743913,10.123164325396
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,MedianCV_pct,3.74399595621802,2.35567161607666,7.63264602594225
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,CI_width,0.0415837056431317,0.0247872880288795,0.080466417432834
report_gemini_realset_m2m,gemini,realset,m2m,text_eval_2,mean_median_diff_pct,0.889555392193728,0.0522866195653092,3.87311005156877
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,n,10,10,10
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,range,0.140224967476947,0.0561424362058179,0.206416024830914
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,mean,0.557091236509466,0.25473552670006,0.768562538750413
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,median,0.55904863618159,0.248010083252788,0.776602044199143
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,SD,0.0413512952348233,0.0177830030731838,0.0692654610006706
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,CV_pct,7.54352774888567,2.44555304613114,17.5361887641323
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,MedianCV_pct,3.61840771955282,1.4024035514066,12.0005397017036
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,CI_width,0.0591618692341254,0.0254423881145991,0.0990990517441428
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_1,mean_median_diff_pct,1.05051649741054,0.0839816526644048,5.74303442590186
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,n,10,10,10
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,range,0.133210624005599,0.0681387746819669,0.28134280593958
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,mean,0.526734680848789,0.223779953018586,0.739186534997596
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,median,0.5303362590405,0.234967524469083,0.743584064514297
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,SD,0.0437911375713468,0.0249672955846165,0.0821065508031191
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,CV_pct,8.74791558232749,3.64951519594102,19.986537408606
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,MedianCV_pct,5.19857174270865,2.13341996967728,17.1949612291535
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,CI_width,0.0626525853639487,0.0357210546397326,0.117470976284885
report_gemini_realset_t2t,gemini,realset,t2t,model_eval_2,mean_median_diff_pct,1.32456285537959,0.00728070951842474,6.95082404366156
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,n,10,10,10
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,range,0.0816439986228943,0.0280966758728027,0.15399169921875
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,mean,0.779334712028504,0.648758512735367,0.856264626979828
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,median,0.784912168979645,0.664086073637009,0.853689253330231
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,SD,0.0252760499833546,0.00728995763887583,0.0503861866531905
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,CV_pct,3.23240497109438,0.920609558692368,7.25644889141895
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,MedianCV_pct,2.11258005820338,0.348979565271729,6.10614536723535
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,CI_width,0.0361627938225048,0.0104298430824068,0.0720882131757734
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_1,mean_median_diff_pct,0.440827130799336,0.00161556390095687,2.30806841313465
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,n,10,10,10
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,range,0.177010268682525,0.124020006921556,0.345374743143717
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,mean,0.591707128961393,0.398187568358013,0.778637363994964
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,median,0.586953022322812,0.378212960703032,0.781534669345075
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,SD,0.0571411576091378,0.0406178940339878,0.10595343581729
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,CV_pct,9.40545867427924,6.01841127447335,20.9364692031964
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,MedianCV_pct,6.06767325179161,3.11018612065275,9.92686923480286
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,CI_width,0.0817526434217098,0.0581125820063957,0.151589044046436
report_gemini_realset_t2t,gemini,realset,t2t,text_eval_2,mean_median_diff_pct,1.24302332263572,0.0805856554488136,7.05834327181396
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,n,10,5,10
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,range,0.0888296602522927,0,0.408964409724744
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,mean,0.908138943108905,0.64426404096646,1
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,median,0.915156220644991,0.632592560583972,1
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,SD,0.0298016365212956,0,0.134602386639088
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,CV_pct,3.22891301949733,0,17.7134336371164
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,MedianCV_pct,1.75523569133798,0,11.3702335902134
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,CI_width,0.043160444804918,0,0.19257749368481
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_1,mean_median_diff_pct,0.721171472838088,0,3.63282102976122
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,n,10,5,10
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,range,0.111045439688852,0,0.371051921269944
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,mean,0.902728734473942,0.608064081105954,1
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,median,0.915705770944742,0.602617818438723,1
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,SD,0.0358933583921774,0,0.145093149312284
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,CV_pct,4.12537699099104,0,18.5123922287752
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,MedianCV_pct,1.78665403197836,0,13.6315231174065
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,CI_width,0.0520086951488384,0,0.207586772739151
report_gemini_sapsam_m2m,gemini,sapsam,m2m,model_eval_2,mean_median_diff_pct,0.726096000066038,0,6.19498029574184
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,n,10,5,10
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,range,0.0312316119670868,0.00684970617294312,0.0957597494125366
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,mean,0.947395685315132,0.8716925740242,0.987815064191818
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,median,0.94692100584507,0.86731818318367,0.989744991064072
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,SD,0.0108738252153816,0.00209625213643149,0.0337095347842303
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,CV_pct,1.15193387574591,0.212537028456742,3.79961723366641
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,MedianCV_pct,0.634428717947779,0.12445348166163,3.71042785943458
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,CI_width,0.0155573319242824,0.00299913688490405,0.0482286970099151
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_1,mean_median_diff_pct,0.146651790283756,0.0052212146613959,0.96668248215601
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,n,10,5,10
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,range,0.13434275283533,0.00342485308647156,0.317790392117623
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,mean,0.754321430891484,0.55363618088407,0.993149864673615
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,median,0.757057176441209,0.544813564069131,0.99304760992527
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,SD,0.0474397913588485,0.00104812606821575,0.0990114233173287
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,CV_pct,6.41665672640328,0.10553553954923,13.7312393863072
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,MedianCV_pct,3.58822261709132,0.0617910874230521,12.2093633916767
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,CI_width,0.0709074404920984,0.00149956844245214,0.141657010880072
report_gemini_sapsam_m2m,gemini,sapsam,m2m,text_eval_2,mean_median_diff_pct,1.2673957142633,0.0102970640402791,6.48351594834693
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,n,10,3,10
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,range,0.0807901693105863,0.00422334235021549,0.232610213603158
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,mean,0.865100597273948,0.595611905768904,0.984238563404437
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,median,0.86657957148956,0.592898373836683,1
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,SD,0.0272492053465036,0.00204006817083699,0.0949400097017947
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,CV_pct,3.16469481734998,0.214790627535851,10.9847945109515
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,MedianCV_pct,1.5415377150615,0,7.09748730621326
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,CI_width,0.0411194035194216,0.00291875370931827,0.1421877292148
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_1,mean_median_diff_pct,0.586457342002411,0.000604325224067279,5.21739130434782
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,n,10,3,10
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,range,0.100256195273846,0.0104166666666666,0.55
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,mean,0.851273649810802,0.551074442768368,0.9828125
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,median,0.854776105536975,0.539804051455018,1
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,SD,0.0332440691297596,0.00503172803687132,0.170562492318822
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,CV_pct,3.81955886376669,0.531925199875732,18.5842909306223
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,MedianCV_pct,2.20588235294118,0,17.2548964032225
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,CI_width,0.0492450596336889,0.0071989628002842,0.257983950243384
report_gemini_sapsam_t2t,gemini,sapsam,t2t,model_eval_2,mean_median_diff_pct,0.876790711830577,0.00912883048241295,7.45098039215688
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,n,10,3,10
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,range,0.037477970123291,0.00706654787063599,0.251649975776672
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,mean,0.948848003149033,0.8026482462883,0.982195746898651
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,median,0.951307952404022,0.777711093425751,0.983073800802231
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,SD,0.0120201754914788,0.00251707822202808,0.0804412332507425
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,CV_pct,1.27674636204478,0.259471549093122,10.0219783227246
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,MedianCV_pct,0.693196362183503,0.161849344047106,3.79096546184636
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,CI_width,0.0184801582688392,0.00434785447407404,0.115088383461431
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_1,mean_median_diff_pct,0.189064965095303,0.00249984628400301,3.20648028211901
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,n,10,3,10
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,range,0.151736148766109,0.0220364034175873,0.34122042854627
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,mean,0.746418348380497,0.581113500433527,0.916097873449326
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,median,0.745672390934749,0.55428912800092,0.944664642214775
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,SD,0.0516186943998761,0.00828934660981229,0.14598224476983
report_gemini_sapsam_t2t,gemini,sapsam,t2t,text_eval_2,CV_pct,6.85375024444963,1.01415246133632,22.8132264540809
